street_number,actual_street_name,Suburb,price_realised_1895,details_1896,price_realised_1896,d_1895,d_1896,price_ratio,lprice_diff,lrents_diff,lgroundrents_diff,details_1897,price_realised_1897,d_1897,details_1898,price_realised_1898,d_1898,details_1899,price_realised_1899,d_1899,details_1900,price_realised_1900,d_1900,details_1901,price_realised_1901,d_1901,details_1902,price_realised_1902,d_1902,details_1903,price_realised_1903,d_1903,details_1904,price_realised_1904,d_1904,details_1905,price_realised_1905,d_1905,details_1906,price_realised_1906,d_1906,details_1907,price_realised_1907,d_1907,details_1908,price_realised_1908,d_1908,details_1909,price_realised_1909,d_1909,details_1910,price_realised_1910,d_1910,details_1911,price_realised_1911,d_1911,details_1912,price_realised_1912,d_1912,details_1913,price_realised_1913,d_1913,details_1914,price_realised_1914,d_1914
7,BALMER ROAD,BOW,,,,0,0,0.512195122,-0.669049629,0,0,,,0,,,0,"UT 74 YEARS, GR £3, WR £31 4S.",205,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 58½ YEARS, GR 3/0/0, WR 31/4/0",105,1
11,CESTER STREET,HAGGERSTON,,,,0,0,0.794117647,-0.230523659,,0,,,0,,,0,,,0,"UT 41 YEARS, GR 4/10/0",170,-1,"UT 40 YEARS, GR £4 10S.",135,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
148,TURNER'S ROAD,BOW,,,,0,0,1.045454546,0.044451763,0,0,,,0,,,0,,,0,"UT 60 YEARS, GR 5/0/0, R 40/0/0",330,-1,"UT 60 YEARS, GR £5, R £40",345,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
178,KENTISH TOWN ROAD,KENTISH TOWN,,,,0,0,1,0,0,0,,,0,,,0,,,0,"UT 15½ YEARS, GR 85/0/0, R 120/0/0",300,-1,"UT 15 YEARS, GR £85, R £120",300,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
19,HASSARD STREET,HACKNEY,,,,0,0,0.88372093,-0.123613956,,,,,0,,,0,,,0,F,430,-1,F,380,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
22,KILBURN SQUARE,KILBURN,,,,0,0,1.023809524,0.023530497,0,0,,,0,,,0,,,0,"UT 24 YEARS, GR 7/0/0, R 38/0/0",210,-1,"UT 23 YEARS, GR £7, R £38",215,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
25,CAUTLEY AVENUE,CLAPHAM,,,,0,0,1.29,0.254642218,0.182321557,0,,,0,,,0,,,0,"UT 84 YEARS , GR 14/0/0, R 50/0/0",500,-1,"UT 80 YEARS, GR £14, R £60",645,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
25,LILLINGTON STREET,PIMLICO,,,,0,0,1.296875,0.259957524,,0,,,0,,,0,,,0,"UT 23½ YEARS, GR 5/5/0",320,-1,"UT 22 YEARS, GR £5 5S., ER £60",415,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
37,WARRINGTON CRESCENT,MAIDA VALE,,,,0,0,,,0.174353387,,,,0,,,0,,,0,"UT 58¾ YEARS, GR 26/0/0, ER 105/0/0","1,000",-1,"UT 57 YEARS, GR £26, ER £125",1300,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7,ST. PAUL'S CRESCENT,CAMDEN TOWN,,,,0,0,0.846153846,-0.167054085,0,0,,,0,,,0,,,0,"UT 50 YEARS, GR 4/0/0, R 40/0/0",455,-1,"UT 49 YEARS, GR £4, R £40",385,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
70,WILLESDEN LANE,KILBURN,,,,0,0,1.266666667,0.236388778,,0,,,0,,,0,,,0,"UT 86 YEARS, GR 14/14/0",600,-1,"UT 85 YEARS, GR £14 14S., R £65",760,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
72,NEW NORTH ROAD,HOXTON,,,,0,0,0.915254237,-0.088553397,0.060624622,,,,0,,,0,,,0,"UT 15½ YEARS, GR 33/0/0, ER 80/0/0",295,-1,"UT 14½ YEARS, GR £33, ER £85",270,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8,THE TRIANGLE,NORTH KENSINGTON,,,,0,0,0.972727273,-0.027651531,0.223143551,0,,,0,,,0,,,0,"UT 81 YEARS, GR 9/0/0, R 48/0/0",550,-1,"UT 81 YEARS, GR £9, R £60",535,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
80,MALMESBURY ROAD,BOW,,,,0,0,1.103448276,0.098440073,,0,,,0,,,0,,,0,"UT 47 YEARS, GR 4/0/0, R 28/0/0",290,-1,"UT 45¾ YEARS, GR £4",320,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
108,SEYMOUR ROAD,HARRINGAY,,,,0,0,1.12,0.113328685,0.048790164,0,,,0,,,0,,,0,"UT 95 YEARS, GR 7/0/0, ER 40/0/0",375,-1,,,0,"UT 94 YEARS, GR £7, ER £42",420,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
18,NIGHTINGALE SQUARE,BALHAM,,,,0,0,1.157894737,0.146603474,0,0,,,0,,,0,,,0,"UT 94 YEARS, GR 7/0/0, R 38/0/0",380,-1,,,0,"UT 91¾ YEARS, GR £7, ER £38",440,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
38,GROVE ROAD,HOLLOWAY,,,,0,0,1.123076923,0.116072171,0,0,,,0,,,0,,,0,"UT 48 YEARS, GR 8/0/0, R 40/0/0",325,-1,,,0,"UT 47 YEARS, GR £8, YR £40",365,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4,TYSOE STREET,CLERKENWELL,,,,0,0,0.311111111,-1.16760516,-0.262364264,,,,0,,,0,,,0,"UT 25½ YEARS, GR 35/0/0, R 78/0/0",90,-1,,,0,"UT 23½ YEARS, GR £35, QR £60",28,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
43,BRENTON STREET,LIMEHOUSE,,,,0,0,1,0,,0,,,0,,,0,,,0,"UT 44 YEARS, GR 6/0/0",200,-1,,,0,"UT 42½ YEARS, GR £6, WR £41 12S.",200,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5,NICHOLAS STREET,MILE END,,,,0,0,1.015625,0.015504187,0,-1.049822124,,,0,,,0,,,0,"UT 30 YEARS, GR 10/0/0, R 40/0/0",320,-1,,,0,"UT 27½ YEARS, GR £3 10S., YR £40",325,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
20,LONDON STREET,GREENWICH,,,,0,0,1.972727273,0.679416988,0.659245629,,,,0,,,0,,,0,"F, R 30/0/0",550,-1,,,0,,,0,"YR £58, F",1085,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
27,TUNLEY ROAD,BALHAM,,,,0,0,1.148148148,0.138150339,-0.149035579,0,,,0,,,0,,,0,"UT 96 YEARS, GR 10/0/0, ER 65/0/0",675,-1,,,0,,,0,"UT 93 YEARS, GR £10, ER £56",775,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
28,ELLIOTT ROAD,BRIXTON,,,,0,0,1.5,0.405465108,0.340926587,0.405465108,,,0,,,0,,,0,"UT 63¼ YEARS, GR 5/0/0, R 32/0/0",240,-1,,,0,,,0,"UT 59½ YEARS, GR £7 10S., ER £45",360,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
113,LUPUS STREET,PIMLICO,,,,0,0,0.97826087,-0.021978907,0,0,,,0,,,0,,,0,"UT 33 YEARS, GR 9/0/0, R 100/0/0",920,-1,,,0,,,0,,,0,"UT 30 YEARS, GR £9, YR £100",900,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
18,DALMENY ROAD,HOLLOWAY,,,,0,0,0.796116505,-0.228009741,,0,,,0,,,0,,,0,"UT 66¾ YEARS, GR 8/0/0, R 45/0/0",515,-1,,,0,,,0,,,0,"UT 63 YEARS, GR £8, P",410,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
28,PARK ROAD,DULWICH,,,,0,0,0.829787234,-0.186585956,-0.105360516,0,,,0,,,0,,,0,"UT 59 YEARS, GR 10/0/0, R 50/0/0",470,-1,,,0,,,0,,,0,"UT 55¼ YEARS, GR £10, YR £45",390,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3,HILLSBORO' ROAD,DULWICH,,,,0,0,1.133333333,0.125163143,0.046520016,0,,,0,,,0,,,0,"UT 64 YEARS, GR 7/10/0, R 42/0/0",450,-1,,,0,,,0,,,0,"UT 60 YEARS, GR £7 10S., YR £44",510,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
34,FREELING STREET,CALEDONIAN ROAD,,,,0,0,1.065217391,0.063178902,0.262364265,0,,,0,,,0,,,0,"UT 44 YEARS, GR 6/0/0, QT 26/0/0",230,-1,,,0,,,0,,,0,"UT 40¼ YEARS, GR £6, WR £33 16S.",245,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
35,HAWKSLEY ROAD,STOKE NEWINGTON,,,,0,0,1.113636364,0.107630664,,-0.048790164,,,0,,,0,,,0,"UT 73½ YEARS, GR 6/6/0",220,-1,,,0,,,0,,,0,"UT 70 YEARS, GR £6, YR £28",245,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
445,HIGH ROAD,CHISWICK,,,,0,0,1.056179775,0.054658413,0.09531018,0,,,0,,,0,,,0,"UT 49 YEARS, GR 10/0/0, R 50/0/0",445,-1,,,0,,,0,,,0,"UT 46 YEARS, GR £10, YR £55",470,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
58,HUDDLESTON ROAD,HOLLOWAY,,,,0,0,0.877192983,-0.131028262,,0,,,0,,,0,,,0,"UT 66½ YEARS, GR 7/0/0, ER 50/0/0",570,-1,,,0,,,0,,,0,"UT 62½ YEARS, GR £7, ER £50",500,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
61,SPEKE ROAD,BATTERSEA,,,,0,0,0.901960784,-0.103184236,,0,,,0,,,0,,,0,"UT 64½ YEARS, GR 5/0/0",255,-1,,,0,,,0,,,0,"UT 60¼ YEARS, GR £5, WR £39",230,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
74,NIGHTINGALE ROAD,CLAPTON,,,,0,0,0.954022989,-0.047067511,,,,,0,,,0,,,0,F,870,-1,,,0,,,0,,,0,"F, YR, £50",830,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
88,WILBERFORCE ROAD,FINSBURY PARK,,,,0,0,0.927083333,-0.075711822,,0,,,0,,,0,,,0,"UT 67½ YEARS, GR 8/0/0, ER 50/0/0",480,-1,,,0,,,0,,,0,"UT 63 YEARS, GR £8, ER £50",445,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
15,RUST SQUARE,CAMBERWELL,,,,0,0,1,0,,0,,,0,,,0,,,0,"UT 58 YEARS, GR 6/6/0",250,-1,,,0,,,0,,,0,,,0,"UT 52 YEARS, GR £6 6S., WR £46 16S.",250,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
18,HORSMAN STREET,CAMBERWELL,,,,0,0,1.1,0.09531018,,,,,0,,,0,,,0,F,300,-1,,,0,,,0,,,0,,,0,"F, WR £31 4S,",330,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
37,NEW STREET,ST. JOHN'S WOOD,,,,0,0,0.823529412,-0.194156014,0,0,,,0,,,0,,,0,"UT 27 YEARS, GR 5/0/0, R 38/0/0",340,-1,,,0,,,0,,,0,,,0,"UT 22 YEARS, GR £5, YR £38",280,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
43,DAWLISH STREET,WANDSWORTH,,,,0,0,0.882352941,-0.125163143,,0,,,0,,,0,,,0,"UT 31½ YEARS, GR 3/11/9",170,-1,,,0,,,0,,,0,,,0,"UT 26½ YEARS, GR £3 11S., 9D., WR £26",150,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
64,WARWICK STREET,PIMLICO,,,,0,0,0.866141732,-0.143706721,0.15415068,0,,,0,,,0,,,0,"UT 34 YEARS, GR 8/10/0, ER 60/0/0",635,-1,,,0,,,0,,,0,,,0,"UT 28 YEARS, GR £8 10S., YR £70",550,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
80,MALMESBURY ROAD,BOW,,,,0,0,0.948275862,-0.053109825,0.297455584,0,,,0,,,0,,,0,"UT 47 YEARS, GR 4/0/0, R 28/0/0",290,-1,,,0,,,0,,,0,,,0,"UT 42 YEARS, GR £4, WR £37 14S.",275,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
23,TWYFORD STREET,CALEDONIAN ROAD,,,,0,0,0.430769231,-0.84218276,0.21107097,0,,,0,,,0,,,0,"UT 42 YEARS, GR 6/0/0, R 40/0/0",325,-1,,,0,,,0,,,0,,,0,,,0,"UT 35 YEARS, GR £6, WR £49 8S.",140,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4,BARFORTH ROAD,PECKHAM,,,,0,0,0.882352941,-0.125163143,0,0,,,0,,,0,,,0,"UT 75 YEARS, GR 6/0/0, R 36/0/0",340,-1,,,0,,,0,,,0,,,0,,,0,"UT 60 YEARS, GR £6, YR £36",300,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
83,GLENEAGLE ROAD,STREATHAM,,,,0,0,0.872340426,-0.136575535,-0.023065273,0,,,0,,,0,,,0,"UT 81¾ YEARS, GR 14/5/0, R 61/8/0",470,-1,,,0,,,0,,,0,,,0,,,0,"UT 75 YEARS, GR £14 5S., ER £60",410,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
14,TRINITY SQUARE,BRIXTON,,,,0,0,0.467391304,-0.760588461,-0.09402895,0,,,0,,,0,,,0,"UT 27¾ YEARS, GR 3/12/6, R 78/0/0",920,-1,,,0,,,0,,,0,,,0,,,0,,,0,"AND STABLING, UT 20½ YEARS, GR £3 12S. 6D., YR £71",430,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
215,HIGH STREET,STOKE NEWINGTON,,,,0,0,0.737373737,-0.304660409,0,0,,,0,,,0,,,0,"UT 47 YEARS, GR 8/12/0, R 70/0/0",990,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 40 YEARS, GR £8 12S., YR £70",730,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
24,ALEXANDRA ROAD,NORWOOD,,,,0,0,0.390625,-0.940007258,0,0,,,0,,,0,,,0,"UT 55 YEARS, GR 7/7/0, R 35/0/0",320,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 48¾ YEARS, GR £7 7S., YR £35",125,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
36,WOOD VALE,DULWICH,,,,0,0,0.892857143,-0.113328685,0,0,,,0,,,0,,,0,"UT 74 YEARS, GR 6/0/0, ER 34/0/0",280,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 68 YEARS, GR £6, ER £34",250,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
84,WESTBOURNE TERRACE,HYDE PARK,,,,0,0,,,-2.283805198,0,,,0,,,0,,,0,"UT 37 YEARS, GR 54/19/0, R 211/0/0","2,080",-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 30½ YEARS, GR £54 19S., YR £21½ (REPAIRING LEASE, AT 13 YEARS, DETERMINABLE)",1610,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
19,HASSARD STREET,HACKNEY,,,,0,0,0.767441861,-0.264692554,,,,,0,,,0,,,0,F,430,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR 25/0/0",330,1,,,0,,,0,,,0,,,0,,,0,,,0
42,SOUTHWARK PARK ROAD,BERMONDSEY,,,,0,0,0.846153846,-0.167054085,,0,,,0,,,0,,,0,"UT 32½ YEARS, GR 4/10/0",260,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 24½ YEARS, GR 4/10/0, WR 46/16/0",220,1,,,0,,,0,,,0,,,0,,,0,,,0
78,BENTHAM ROAD,HACKNEY,,,,0,0,0.717391304,-0.332133835,,0,,,0,,,0,,,0,"UT 45 YEARS, GR 3/10/0",230,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 37 YEARS, GR 3/10/0, WR 36/8/0",165,1,,,0,,,0,,,0,,,0,,,0,,,0
80,MALMESBURY ROAD,BOW,,,,0,0,0.551724138,-0.594707108,0.262364265,0,,,0,,,0,,,0,"UT 47 YEARS, GR 4/0/0, R 28/0/0",290,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 37¾ YEARS, GR 4/0/0, WR 36/8/0",160,1,,,0,,,0,,,0,,,0,,,0
12,GROVE ROAD,BRIXTON,,,,0,0,0.444444444,-0.810930216,0.039220713,0,,,0,,,0,,,0,"UT 25½ YEARS, GR 8/10/0, ER 50/0/0",405,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 15½ YEARS, GR £8 10S., ER £52",180,1,,,0,,,0,,,0,,,0
132,ST. STEPHEN'S ROAD,OLD FORD,,,,0,0,0.638297872,-0.44895022,,,,,0,,,0,,,0,F,470,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR £46 16S.",300,1,,,0,,,0,,,0,,,0
398,MILE END ROAD,MILE END,,,,0,0,,,-0.287682072,,,,0,,,0,,,0,"F, R 80/0/0","1,020",-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR £60",400,1,,,0,,,0,,,0,,,0
4,MOORFIELDS,CITY,,,,0,0,2.655367232,0.976582962,-1.043262194,,,,0,,,0,,,0,"UT 16 YEARS, GR 130/0/0, ER 369/0/0",885,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR 130 (REPAIRING LEASE, UT 6 YEARS)",2350,1,,,0,,,0,,,0,,,0
44,CORNWALL STREET,SHADWELL,,,,0,0,0.21,-1.560647748,,0,,,0,,,0,,,0,"UT 28 YEARS, GR 6/0/0",100,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 18 YEARS, GR £6, WR £31 4S.",21,1,,,0,,,0,,,0,,,0
1,MYDDLETON ROAD,HORNSEY,,,,0,0,0.52631579,-0.641853886,0.37569295,,,,0,,,0,,,0,"F, R 25/0/0",475,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR 36/8/0",250,1,,,0,,,0,,,0
13,HIGH STREET,DEPTFORD,,,,0,0,,,0,,,,0,,,0,,,0,"F, R 100/0/0","2,175",-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR 100/0/0","1,660",1,,,0,,,0,,,0
19,RAEBURN STREET,BRIXTON,,,,0,0,0.594936709,-0.519300251,-0.182321557,0,,,0,,,0,,,0,"UT 73¾ YEARS, GR 6/10/0, R 36/0/0",395,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 63 YEARS, GR 6/10/0, YR 30/0/0",235,1,,,0,,,0,,,0
236,GLOUCESTER TERRACE,HYDE PARK,,,,0,0,,,-0.356674944,0,,,0,,,0,,,0,"UT 49 YEARS, GR 2/0/0, R 100/0/0","1,075",-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 38 YEARS, GR 2/0/0, YR 70/0/0",440,1,,,0,,,0,,,0
252,GLOBE ROAD,BETHNAL GREEN,,,,0,0,0.482758621,-0.7282385,0.039220713,,,,0,,,0,,,0,"F, ER 50/0/0",725,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, ER 52/0/0",350,1,,,0,,,0,,,0
34,SPRINGFIELD ROAD,TOTTENHAM,,,,0,0,1.142857143,0.133531393,,,,,0,,,0,,,0,"UT 80 YEARS, GR 4/10/0",280,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR 31/4/0",320,1,,,0,,,0,,,0
36,OXFORD ROAD,ISLINGTON,,,,0,0,0.776470588,-0.252996514,0,0,,,0,,,0,,,0,"UT 52 YEARS, GR 6/10/0, R 45/0/0",425,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 41½ YEARS, GR 6/10/0, YR 45/0/0",330,1,,,0,,,0,,,0
37,WILTON ROAD,DALSTON,,,,0,0,0.714754098,-0.335816714,-0.328504067,0,,,0,,,0,,,0,"UT 53¼ YEARS, GR 6/0/0, R 50/0/0",610,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 42½ YEARS, GR 6/0/0, YR 36/0/0",436,1,,,0,,,0,,,0
2,SOUTH GROVE,HIGHGATE,,,,0,0,0.654545455,-0.423814247,0.313657559,,,,0,,,0,,,0,"F, R 38/0/0",550,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR 52/0/0",360,1,,,0,,,0
21,DEVONS ROAD,BROMLEY-BY-BOW,,,,0,0,0.793650794,-0.231111721,0.405465108,,,,0,,,0,,,0,"F, YR 30/0/0",630,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR 45/0/0 (WITH OPTION OF LEASE UT 1931)",500,1,,,0,,,0
74,PARKHURST ROAD,HOLLOWAY,,,,0,0,0.294117647,-1.223775432,0.223143551,0,,,0,,,0,,,0,"UT 31 YEARS, GR 10/0/0, ER 60/0/0",510,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 18 YEARS, GR 10/0/0, WR 75/0/0",150,1,,,0
74,PARKHURST ROAD,HOLLOWAY,,,,0,0,0.27027027,-1.30833282,0.143100844,0,,,0,,,0,,,0,"UT 31 YEARS, GR 10/0/0, ER 65/0/0",555,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 18 YEARS, GR 10/0/0, WR 75/0/0",150,1,,,0
145,WEST GREEN ROAD,TOTTENHAM,,,,0,0,0.1875,-1.673976434,-0.16907633,0,,,0,,,0,,,0,"UT 23¼ YEARS, GR 12/0/0, ER 45/0/0",240,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 9 YEASR, GR 12/0/0, ER 38/0/0",45,1
5,WINCHESTER STREET,BETHNAL GREEN,,,,0,0,0.512820513,-0.667829373,,,,,0,,,0,,,0,F,195,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR 19/10/0",100,1
115,RAMSDEN ROAD,BALHAM,,,,0,0,1.306122449,0.267062785,0,0,,,0,,,0,,,0,,,0,"UT 67 YEARS, GR £5 12S. 6D., ER £32",245,-1,"UT 66 YEARS, GR £5 12S. 6D., ER £32",320,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
15,TOOK'S COURT,CHANCERY LANE,,,,0,0,1.111111111,0.105360516,,,,,0,,,0,,,0,,,0,"AREA 1,200FT., F",1620,-1,"AREA 1,200FT., F, P",1800,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
198,ENNERSDALE ROAD,LEWISHAM,,,,0,0,1.3,0.262364265,,0,,,0,,,0,,,0,,,0,"UT 65 YEARS, GR £4 10S.",200,-1,"UT 65½ YEARS, GR £4 10S.",260,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
26,TOTTENHAM STREET,TOTTENHAM COURT ROAD,,,,0,0,1.67539267,0.516047568,-0.11576079,,,,0,,,0,,,0,,,0,"F, R £123 10S.",955,-1,"F, YR £110",1600,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
267,NORWOOD ROAD,HERNE HILL,,,,0,0,1.067307692,0.065139302,-0.046520016,0,,,0,,,0,,,0,,,0,"UT 69½ YEARS, GR £6 6S., ER £55",520,-1,"UT 69 YEARS, GR £6 6S., ER £52 10S.",555,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
27,WERRINGTON STREET,ST. PANCRAS,,,,0,0,1.1,0.09531018,0.511260312,0,,,0,,,0,,,0,,,0,"UT 48½ YEARS, GR £10, ER £46",350,-1,"UT 47 YEARS, GR £10, WR £76 14S.",385,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
28,GROVE ROAD,BRIXTON,,,,0,0,1.03030303,0.029852963,,0,,,0,,,0,,,0,,,0,"UT 24½ YEARS, GR £5 15S., R £55",330,-1,"UT 23½ YEARS, GR £5 15S., P",340,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
37,FOURNIER STREET,SPITALFIELDS,,,,0,0,0.958333333,-0.042559614,0,,,,0,,,0,,,0,,,0,"F, R £78",1200,-1,"F, WR £78",1150,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
47,ABBEY STREET,BERMONDSEY,,,,0,0,1,0,,,,,0,,,0,,,0,,,0,F,445,-1,"F, WR £31 4S.",445,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
65,PARKHURST ROAD,HOLLOWAY,,,,0,0,1.446153846,0.368907512,0.067139303,0,,,0,,,0,,,0,,,0,"UT 21½ YEARS, GR £10, R £72",325,-1,"UT 21 YEARS, GR £10, ER £77",470,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7,LOWER DOWNS ROAD,WIMBLEDON,,,,0,0,1.064516129,0.062520357,,0,,,0,,,0,,,0,,,0,"UT 81 YEARS, GR 12/0/0, ER 40/0/0",310,-1,"UT 80 YEARS, GR £12, ER £50",330,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8,STRATHRAY GARDENS,HAMPSTEAD,,,,0,0,1.033333333,0.032789823,,0,,,0,,,0,,,0,,,0,"UT 75 YEARS, GR £20",3000,-1,"UT 79 YEARS, GR £20, P",3100,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
